09.12.2020 23:59:13;09.12.2020 23:59:13;-600.0;-1200.0;0.0;5700.0;8700.0;6600.0;230.0;230.0;230.0;-0.995;-0.988;0.999;;;;;;;;;;;;;0
10.12.2020 00:59:26;10.12.2020 00:59:26;-600.0;-1500.0;0.0;5700.0;8700.0;7200.0;230.0;231.0;230.0;-0.994;-0.986;0.999;;;;;;;;;;;;;0
